,,,,,,,,,,,,Personalities,,,,,,,,,-------->,,GLOBAL,,,,SPANISH,,,,PORTUGUESE,,,,,,,,
,tuxpaint,eos-app-tuxpaint,tuxpaint --fullscreen --native,,Tux Paint,Linux App,Linux,Games,,,0,x,,,,,,,,,,,Tux Paint,A fun drawing app for kids,"Create beautiful artwork with this fun and easy to use app! Tux the penguin helps guide children so that they know how to use all of the tools. Recommended ages for using this app are 3 - 12, but anyone who is young at heart is sure to love it! Use stamps, play with shapes, or draw freehand to create something special. If your child loves drawing and creating artwork, then download this app and get them started on their next masterpiece!",,Tux Paint,Una app sencilla y divertida para que niños dibujen,"¡Crea tus propias obras de arte con esta app que es divertida y fácil de usar! Tux el pingüino te ayudará a usar las herramientas de la app, así que hasta niños pequeños podrán usarla. Edades recomendadas para el uso de esta app son de 3 - 12 años, ¡pero también le encantará a cualquier persona que es joven de corazón! Utiliza sellos, juega con las formas, o dibuja a mano alzada para crear algo especial. Si a su hijo o hija le gusta dibujar y crear obras de arte, ¡descarga esta app y ayúdales a comenzar su próxima obra maestra!",,Tux Paint,Um aplicativo de desenho divertido para crianças,"""Pinte o sete"" com este aplicativo fácil e divertido! O pinguim Tux ajuda a orientar as crianças para que elas saibam como usar todas as ferramentas. A idade recomendada para usar este aplicativo é de 3 a 12 anos, mas qualquer pessoa de coração jovem com certeza vai adorar! Use adesivos, brinque com as formas, ou desenhe à mão livre para criar algo especial. Se seu filho gosta de desenhar e criar arte, baixe este aplicativo e faça ele começar sua próxima obra-prima!",,"In more detailed description remove oxford comma before ""o dibuja a mano...""",,,,
,four-in-a-row,eos-app-gnect,four-in-a-row,,Four in a Row,Linux App,,,,,0,x,,,,,,,,,,,Four in a Row,A fun and simple puzzle game for kids and adults ,"This classic game is great for both children and adults alike! The goal is simple: you need to create a straight line of 4 of your circles before your opponent does. You can make a line that is horizontal, vertical or diagonal, like in Tic-tac-toe, but you'll need to be careful and pay attention to what your opponent is doing if you want to win! You can play against the computer, or against a friend, and spend hours playing this addictive and fun game!",,Fila de Quatro,Un rompecabezas divertido y sencillo para niños y adultos,"¡Este juego clásico es divertido para niños y adultos! La meta es sencilla- tienes que crear una línea de 4 círculos tuyos antes que lo haga tu oponente. Puedes juntar tus círculos en una línea horizontal, vertical o diagonal, pero tienes que tener cuidado de lo que hace tu oponente si quieres ganar. ¡Puedes jugar contra la computadora o contra un amigo y durar horas jugando este juego tan divertido!",,Quatro na Linha,Um simples e divertido jogo de quebra-cabeça para crianças e adultos,"Esse jogo clássico é ótimo tanto para crianças como para adultos! O objetivo é simples: você precisa criar uma linha reta com 4 círculos antes do seu oponente. Você pode fazer linhas horizontais, verticais ou diagonais, como no Jogo da Velha, mas você vai precisar tomar muito cuidado e prestar atenção no que seu oponente está fazendo se você quiser ganhar! Você pode jogar contra o computador ou contra um amigo. Passe horas jogando e se divertindo! ",,"Short description is still in English. Longer, more detailed description is also still in English.",,,,
,iagno,eos-app-iagno,iagno,,Iagno,Linux App,,,,,0,x,,,,,,,,,,,Iagno,Try to flip all the pieces to your color in this fun puzzle game,"Turn over the pieces in front of you so that they are all the same color. Simple? Not at all! You can change pieces to your color if you can put one of your pieces in a place where you can make a row, column or diagonal line across consecutive pieces of the other color. So, you need to flip over the pieces carefully to try to make ALL of the pieces your color. Think very strategically and see if you can figure this puzzle out!",,Iagno,Intenta voltear cada ficha para combinar tu color en este rompecabezas muy divertido,"Voltea cada ficha en frente de ti para que todas sean del mismo color. ¿Sencillo? ¡Para nada! Puedes cambiar las fichas a tu color si puedes poner una de tus fichas en un lugar donde se forma un línea horizontal, vertical o diagonal con fichas todas del mismo color. Necesitas voltear cada ficha con mucho cuidado para lograr cambiar todas a ser de tu color. ¡Juega y crea estrategias para poder resolver este rompecabezas!",,Iagno,Tente virar todas as peças para a sua cor nesse jogo de quebrar a cabeça,"Vire as peças que estão na sua frente de forma que todas fiquem com a mesma cor. Simples? Nem um pouco! Você pode mudar as peças para a sua cor se você conseguir organizar suas peças de forma que elas criem uma linha, coluna ou diagonal através das peças de outras cores. Então, você precisa virar as peças com cuidado para tentar fazer com que todas fiquem da sua cor. Pense estrategicamente e veja se consegue desvendar esse quebra-cabeça!",,"Short description is still in English. Longer, more detailed description is also still in English.",,,,
,gnome-mines,eos-app-gnomine,gnome-mines,,Mines,Linux App,,Games,,,0,x,,,,,,,,,,,Mines,Figure out where the mines are in order to win this fun puzzle game,"Figure out where the dangerous mines are in order to stay alive and win the game! Each square is either an ocean or a mine, and you'll need to only click on the oceans or you'll have to start over. Each time you click on a square, you will discover what it is and see how many mines are around it in each direction. If you figure out where all the mines are, you'll win!",,Minas,Averigua en donde están las minas para poder resolver y ganar este rompecabezas muy divertido,"¡Averigua donde están las minas peligrosas para poder sobrevivir y ganar el juego! Cada cuadrado es mar o mina y tendrás que únicamente seleccionar los que son de mar. Si no seleccionas un cuadrado de mar, tendrás que empezar de nuevo. Cada vez que selecciones un cuadrado, descubrirás lo que es y te darás cuenta de cuantas minas hay alrededor y en cada dirección. ¡Cuando averigües donde están todas las minas, has ganado!",,Campo Minado,Descubra onde estão as minas para ser o campeão deste jogo,"Descubra onde estão as perigosas minas para permanecer vivo e ganhar o jogo! Cada quadrado é uma mina ou um número e você precisa clicar apenas nos números ou vai precisar começar de novo. Cada vez que você clicar em um quadrado irá descobrir o que é, vendo quantas minas tem em volta e em que direção elas estão. Se você descobrir onde cada mina está você ganhará o jogo!",,"Short description is still in English. Longer, more detailed description is also still in English.",,,,
,quadrapassel,eos-app-quadrapassel,quadrapassel,,Quadrapassel,Linux App,,Games,,,0,x,,,,,,,,,,,Quadrapassel,A tetris-like game that gets harder as you advance,"You'll need to be quick if you want to win this game! Change the shape of pieces that fall from the top in order to match colors and make them disappear. If you don't make enough color blocks disappear, you'll find that your screen will soon fill up and you'll need to try again. And just when you think you're quick enough, the game will speed up, so be ready for a challenge!",,Quadrapassel ,Un juego similar a Tetris que aumenta en dificultad al avanzar,"¡Necesitarás ser muy rápido si quieres ganarle a este juego! Cambia la figura de las fichas que caen para que se puedan juntar, combinar y desaparecer. Si no combinas suficientes bloques para que se desaparezcan, tu pantalla se llenará y tendrás que intentar de nuevo. ¡En cuanto pienses que estas actuando lo suficiente rápido, el juego se acelerará y será un nuevo desafío!",,Quadrapassel,Um jogo no estilo Tetris que vai ficando mais difícil de acordo com a sua evolução,"Você vai precisar ser rápido se quiser ganhar esse jogo! Mude o formato das peças que estão caindo para combinar as cores e fazê-las desaparecer. Se você não desaparecer com a quantidade suficiente de blocos da mesma cor, logo sua tela ficará cheia e você vai precisar começar de novo. E quando você pensar que está sendo rápido o bastante o jogo começará a acelerar!  Está pronto pra esse desafio?",,"Short description is still in English. Longer, more detailed description is also still in English.",,,,
,gnome-tetravex,eos-app-gnome-tetravex,gnome-tetravex,,Tetravex,Linux App,,Games,,,0,x,,,,,,,,,,,Tetravex,Match all of the same numbers in this timed puzzle game,"Try to match up all of the same numbers on the blocks to win this tricky game. You'll need to think carefully, but quickly, in order to finish the puzzle. You will be timed, so make sure to keep getting faster in order to beat your or your friends' best time!",,Tetravex,Combina todos los números iguales en este rompecabezas con tiempo medido.,"Intenta combinar todos los números en los bloques para poder ganar. Tendrás que rápidamente pensar en estrategias para poder terminar el rompecabezas. El tiempo estará medido, así que tendrás que apresurarte cada vez para poder ganar la carrera contra el reloj, vencer tus amigos y sacar más puntos que en la última vez que jugaste.",,Tetravex,Combine os números nesse jogo cronometrado estilo Sudoku,"Tente combinar os números iguais dentro dos blocos para ganhar esse jogo desafiador. Você vai precisar pensar com cuidado e agilidade para terminar esse jogo. Você será cronometrado, então seja rápido para superar o seu tempo ou o do seus amigos.",,"Short description is still in English. Longer, more detailed description is also still in English.",,,,
,spotify,eos-app-spotify,spotify %U,,Spotify,Web App,,Entertainment,,,0,x,,,,,,,,,,,Spotify,Listen to music using Spotify,"Spotify lets you access all of your favorite music, helps you discover new songs you'll love, and lets you share music with your friends - all in one place. You can listen to all of your local files and create playlists just like you would in any other music player, but now you can also share your playlists with friends and see what they are listening to! Follow friends, your favorite artists, and other Spotify members whose music taste you share. Spotify has all of the great discovering capability that other apps like Pandora have, but the difference is that you can save your favorite songs to a playlist and listen to them whenever you want. You can also make collaborative playlists, so that you and all of your friends can add songs that you all love. Have access millions of songs, and all the latest hits - for free. ",,Spotify,Escucha música con Spotify,"Con Spotify puedes acceder a toda tu música favorita, descubrir nuevas canciones y compartir música fácilmente con tus amigos. Escucha canciones de tus archivos locales, o si tienes internet, accede a las millones de canciones que se encuentran en Spofity. Podrás compartir las canciones que escuchas con tus amigos que también usan Spotify, y ver lo que ellos están escuchando. ¡Sigue a tus artistas favoritos, y a otros miembros de Spotify cuyos gustos musicales compartes! Spotify crea estaciones de radio personalizadas para ti, que puedes guardar en una lista para escucharlas cuando quieras. Para más integración social, puedes crear una lista colaborativa, para que tus amigos puedan agregar canciones que a ellos también les encantan. Agrega Spotify ahora para tener acceso a todos los últimos éxitos, de forma gratuita, y de una forma muy social.",,Spotify,Escute música usando Spotify,"Spotify permite que você acesse todas as suas músicas favoritas, ajuda você a descobrir novas músicas que você vai adorar, e permite que você compartilhe músicas com os seus amigos - tudo em um lugar. Você pode ouvir todos os seus arquivos locais e criar listas de reprodução da mesma maneira como você faria em qualquer outro reprodutor de música, mas agora você também pode compartilhar suas listas de reprodução com amigos e ver o que eles estão ouvindo! Siga os amigos, os seus artistas favoritos, e outros membros do Spotify com gosto musical similar ao seu. Spotify tem a grande capacidade de descobrir música como outros aplicativos como Pandora tem, mas a diferença é que você pode salvar suas músicas favoritas à lista de reprodução e ouvi-las sempre que quiser. Você também pode fazer playlists colaborativas, para que você e todos os seus amigos possam adicionar músicas que vocês amam. Ganhe acceso a milhões de músicas, e todos os sucessos mais recentes - de forma gratuita.",,,,,,
,terminal,eos-app-gnome-terminal,gnome-terminal,,Terminal,Linux App,,Productivity,,,0,x,,,,,,,,,,,Terminal,Use the command line,"If you're an advanced user and want to display system information and launch applications without using the mouse, now you can do just that with this basic terminal app. With this modern terminal, you can see all of your commands written in different colors to help make sure you are typing them in correctly and to help you easily identify any mistakes you have made. ",,Terminal,Utiliza la línea de comandos,"Si eres un usuario de computadoras avanzado y deseas acceder a la información del sistema y ejecutar apps sin usar el ratón, ahora puedes hacer precisamente eso con esta app básica del terminal. Con esta terminal moderna puedes ver todos los comandos que escribes en diferentes colores para asegurarte de que estás escribiendo todo correctamente y para ayudarte a identificar fácilmente cualquier error que hayas cometido.",,Terminal,Use a linha de comando,"Se você é um usuário avançado e deseja exibir informações do sistema e iniciar aplicativos sem usar o mouse, agora você pode fazer isso com este aplicativo de terminal básico. Com este terminal moderno, você pode ver todos os seus comandos escritos em cores diferentes para ajudar a certificar-se de que você está digitando-los corretamente e ajudá-lo a identificar facilmente os erros que você fez.",,,,,,
,cheese,eos-app-cheese,cheese,,Cheese,Linux App,,Entertainment,,"Photobooth App

https://wiki.gnome.org/Apps/Cheese",0,,,,,,,,,,,,Cheese,Take pictures of yourself and your friends with this fun photobooth app,"Say cheese! Use a webcam and this awesome photobooth app to take pictures, apply filters, and share your creations with your friends and family. Try turning yourself green, or making yourself have two faces - you'll have hours of fun playing around and creating funny, cool and beautiful pictures!",,Sonrisas,Toma fotos chistosas y bellas de ti y de tus amigos,"¡Sonríe! Usa tu webcam y esta app para tomar fotos, ponerles filtros y compartirlas con tus amigos y con tu familia. Escoge entre las diferentes opciones para hacer que parezcas verde o como si tienes dos caras. Podrás entretenerte y divertirte mientras creando fotos chistosas y bellas.",,,,,,,,,,
,,,,,Screenshot App,Linux App,,Productivity,,,,,,,,,,,,,,,Screenshot,Take a picture of your screen to save,"Do you ever wish you could take a picture of your screen to save? Well now you can, with this easy-to-use screenshot app. You can choose to take a shot of your entire screen, or of just one of your windows. That way, you can make sure to save just what you need and nothing more.",,Capturalo,Toma una foto de tu pantalla y guárdala,"¿Has querido alguna vez tomarle una foto a tu pantalla para poderla guardar? Ahora puedes, con esta app de captura de pantalla que es muy fácil de usar. Puedes escoger entre tomarle una foto a tu pantalla entera, o a solo una de las ventanas abiertas. Así puedes asegurarte que solo estas guardando lo que necesitas y nada más.",,,,,,,,,,
,frostwire,eos-app-frostwire,frostwire,,,,,,,,,,,,,,,,,,,,BitTorrent,BitTorrent dowloader app that supports file sharing,"With this useful app, you can access, download and share almost any file you'd like to on the Web. From music, videos, and games to more complex downloads like software, you can share files with millions of users. Special features include a video player built into the app. Share files large and small with a massive online community, and get the media you love right at your fingertips.",,BitTorrent,Intercambia tus archivos con otras personas por BitTorrent,"Con esta app, puedes ver, descargar y compartir casi cualquier archivo que quieras de la Internet. Desde música, videos y juegos hasta descargas más complejas como software, puedes compartir archivos con millones de usuarios. Las funciones especiales incluyen un reproductor de video integrado en la app. Comparte archivos grandes y chicos con una enorme comunidad en línea, y ten los medios de comunicación que deseas en la palma de tu mano.",,BitTorrent,Gestor de downloads BitTorrent para compartilhamento de arquivos,"Com este aplicativo super útil você pode acessar, baixar e compartilhar quase qualquer arquivo na web. Desde músicas, vídeos e jogos ate downloads mais complexos como programas e softwares. Você pode compartilhar arquivos com milhões de usuários. Dentre as suas características especiais está um reprodutor de vídeo embutido no próprio aplicativo. Compartilhe arquivos grandes e pequenos com uma comunidade online gigante, e obtenha facilmente a mídia que você sempre quis.",,,,,,
,empathy,eos-app-empathy,empathy,,,,,,,,,,,,,,,,,,,,Chat,"Messaging program that supports text, voice, video chat, and file transfers","This chat app is a truly amazing communication tool. It supports the chat functions from sites like Facebook, Jabber, MSN, AIM, Gadu Gadu, and more, and brings them all together so you can do your messaging, voice, and video chats all in one app, no matter how many contacts you have in all your other programs. All you need to do is set up this one chat with all of your other accounts and you are ready to talk to everyone you know without having to switch from application to application to talk to them all. This app also allows file sharing, in case you have pictures, documents, or media to send to loved ones while you chat. You can keep in touch with all your friends and family with this awesome app!",,Chat,"Soporta texto, voz, video chat y transferencia de archivos","Esta aplicación de chat es increíble. Es compatible con todos tus sitios y programas favoritos como Facebook, Jabber, MSN, AIM, Gadu Gadu, y más. Los trae a todos juntos para que puedas chatear o hacer llamadas de voz o video en una sola aplicación. Todos tus contactos pueden estar en un solo lugar. Todo lo que necesitas hacer es configurar esta app con todas tus otras cuentas, con la ayuda de un asistente de configuración, ¡y estarás listo para hablar con todos tus amigos y familiares! Esta aplicación también permite el intercambio de archivos, en caso de tener imágenes, documentos o medios que quieras compartir con otros. Podrás mantenerte en contacto con todos sus amigos y familiares con esta aplicación impresionante!",,Chat,"Programa de mensagens instantâneas com suporte de texto, voz, chat por vídeo e transferência de arquivos","Este app de conversação é uma ferramenta fantástica. É compatível com chats de vários sites na internet, como o Facebook, Jabber, MSN, AIM, Gadu Gadu e muitos mais, para que você possa trocar mensagens instantâneas, conversas de vídeo e áudio num só app, independentemente do número de contatos que você tenha em todos os programas. Basta  configurar esta aplicação com as outras contas que você tiver e estará pronto para conversar com todas as pessoas que você conhece sem ter que trocar de uma aplicação para outra. Este app também permite o compartilhamento de arquivos, para quando quiser enviar fotos, documentos ou outros arquivos pelo chat. Com este app você vai manter sempre contato com todos os teus amigos e sua família!",,,,,,
,screenshot,eos-app-gnome-screenshot,gnome-screenshot --interactive,,,,,,,,,,,,,,,,,,,,Screenshot,Take a picture of your screen to save,"Do you ever wish you could take a picture of your screen to save? Well now you can, with this easy-to-use screenshot app. You can choose to take a shot of your entire screen, or of just one of your windows. That way, you can make sure to save just what you need and nothing more. ",,Capturalo,Toma una foto de tu pantalla y guárdala,"¿Has querido alguna vez tomarle una foto a tu pantalla para poderla guardar? Ahora puedes, con esta app de captura de pantalla que es muy fácil de usar. Puedes escoger entre tomarle una foto a tu pantalla entera, o a solo una de las ventanas abiertas. Así puedes asegurarte que solo estas guardando lo que necesitas y nada más.",,Captura de tela,,,,,,,,
,kgeography,eos-app-kgeography,kgeography,,,,,,,,,,,,,,,,,,,,KGeography,Geography learning aid for KDE,"KGeography is an aid for learning about world geography. You can use it to explore a map, show information about regions and features, and play quiz games to test your geography knowledge.",,Mapas,Ayuda para aprender sobre la geografía,Descubre tu mundo con esta app. Explora diversos mapas para aprender sobre cada región. ,,,,,,,,,,
,kalzium,eos-app-kalzium,kalzium -caption %c %i,,,,,,,,,,,,,,,,,,,,Kalzium,Periodic table and chemistry tools,"Kalzium is a full-featured chemistry application, including a Periodic Table of Elements, chemical reference, chemical equation solver, and 3D molecule viewer.",,Qímica,Tabla periodica y herramientas químicas,"Esta app viene con muchas funciones para aprender sobre la química. Incluye la tabla periódica, referencias y ayuda para solucionar ecuaciones químicas.",,,,,,,,,,
,kbruch,eos-app-kbruch,kbruch -caption %c %i,,,,,,,,,,,,,,,,,,,,KBruch,Fraction learning aid for KDE,KBruch is an aid for learning how to calculate with fractions.,,Fracciones,Ayuda para aprender sobre las fracciones,KBruch contiene materiales para ayudarte a aprender como hacer cálculos con fracciones. ,,,,,,,,,,
,kwordquiz,eos-app-kwordquiz,kwordquiz -caption %c %i,,,,,,,,,,,,,,,,,,,,KWordQuiz,Flashcard learning program,"KWordQuiz is a general purpose flashcard program, typically used for vocabulary training. KWordQuiz can open vocabulary data in various formats, including the kvtml format used by KDE programs such as Parley, the WQL format used by WordQuiz for Windows, the xml.gz format used by Pauker, and CSV text.",,VocaTarjetas,Programa para aprender usando tarjetas virtuales,"Crea tarjetas virtuales de vocabulario para ayudarte a aprender nuevas palabras or tarjetas de datos que necesitas memorizar. Esta app les será demasiado útil a estudiantes, y es muy fácil de usar.",,,,,,,,,,
,katomic,eos-app-katomic,katomic -caption %c,,,,,,,,,,,,,,,,,,,,KAtomic,Atomix puzzle game,KAtomic is a puzzle game in which the player slides atoms around the board to assemble a molecule.,,Átomos,Aprende sobre átomos y moléculas con este juego increíble ,En este juego debes mover los átomos para poder formar diferentes moléculas. ,,,,,,,,,,
,knetwalk,eos-app-knetwalk,knetwalk -caption %c,,,,,,,,,,,,,,,,,,,,KNetwalk,Wire puzzle game,KNetwalk is a puzzle game where the player arranges sections of wire to connect all the computers on the board.,,Cables,Cables y rompecabezas,En este juego debes conectar diferentes cables para poder formar una conexión entre las computadoras que aparecen en tu pantalla.,,,,,,,,,,
,killbots,eos-app-killbots,killbots -caption %c,,,,,,,,,,,,,,,,,,,,Killbots,Port of the classic BSD console game robots,"Killbots is a simple game of evading killer robots. The robots are numerous and their sole objective is to destroy you. Fortunately for you, their creator has focused on quantity rather than quality and as a result the robots are severely lacking in intelligence. Your superior wit and a fancy teleportation device are your only weapons against the never-ending stream of mindless automatons.",,BotsAsesinos,Un juego de robots asesinos,"En este juego simple tienes que escaparte de robots. Son asesinos que tienen un solo objetivo: destruirte. Afortunadamente, su creador se enfocó en crear muchos en vez de crearlos de buena calidad. Tu inteligencia superior y un aparato de teletransporte te ayudarán a combatir estos robots.",,,,,,,,,,
,ksquares,eos-app-ksquares,ksquares %i -caption %c,,,,,,,,,,,,,,,,,,,,KSquares,Dots and boxes game,KSquares is a game where two players take turns connecting dots on a grid to complete the most squares.,,Cuadrados,Juego de puntos y cuadrados,En este juego dos personas se toman turnos en conectar puntos de una cuadrícula para completar cuadrados. ,,,,,,,,,,
,kapman,eos-app-kapman,kapman,,,,,,,,,,,,,,,,,,,,Kapman,Pac-Man clone,"Kapman is a clone of the well known game Pac-Man. You must go through the levels escaping ghosts in a maze. You lose a life when a ghost eats you, but you can eat the ghosts for a few seconds when eating an energizer. You win points when eating pills, energizers, and bonus, and you win one life for each 10,000 points. When you have eaten all the pills and energizers of a level, you go to the next level, and the player and ghost speeds increase.",,PacMan II,Clon de Pac-Man,"Esta app es un clon del famoso Pac-Man. Tienes que avanzar por los diferentes niveles mientras que te escapes de los fantasmas en cada laberinto. Puedes ganar puntos, recuperar vida o tener más energía si pasas sobre las pastillas que aparecen en tu pantalla. ",,,,,,,,,,
,ktuberling,eos-app-ktuberling,ktuberling -caption %c %u,,,,,,,,,,,,,,,,,,,,Potato Guy,Stamp drawing toy,"Potato Guy is a drawing toy for small children with several activities. Give the potato a funny face, clothes, and other goodies. Build a small town, complete with school, zoo, and fire department. Create a fantastic moonscape with spaceships and aliens. Potato Guy can speak the name of each the object in several languages, to assist in learning basic vocabulary.",,Sr. Patata,Juego para dibujar y usar estampillas,"Este juego esta diseñado para niños pequeños. Dibuja, usa estampillas, y colorea en este mundo para crear una obra de arte inolvidable.",,,,,,,,,,
,klines,eos-app-klines,klines -caption %c,,,,,,,,,,,,,,,,,,,,Kolor Lines,Color lines game,"Kolor Lines is a single-player game where the player removes colored balls from the board by arranging them into lines of five or more. However, every time the player moves a ball, three more balls are added to the board.",,LíneasBonitas,Colorea y dibuja lo que más se te ocurra ,"En esta app un jugador tiene que organizar pelotas de un color en líneas de cinco o más. Cada vez que se mueve una pelota, aparecen tres más.",,,,,,,,,,
,kjumpingcube,eos-app-kjumpingcube,kjumpingcube -caption %c,,,,,,,,,,,,,,,,,,,,KJumpingCube,Simple tactical game,"KJumpingCube is a simple tactical game for one or two players, played on a grid of numbered squares. Each turn, players compete for control of the board by capturing or adding to one square.",,CuboSaltador,Juego táctico y simple,Esta app es un juego táctico y simple para un o para dos jugadores. Cada persona se turna para tomar control completo del juego.,,,,,,,,,,
,kgoldrunner,eos-app-KGoldrunner,kgoldrunner,,,,,,,,,,,,,,,,,,,,KGoldrunner,Lode Runner arcade game,"KGoldrunner is a fast-paced platform game where the player must navigate a maze while collecting gold nuggets and avoiding enemies. A variety of level packs are included, as well as an editor to create new levels.",,Minero de Oro,Un juego de arcade demasiado divertido,¡Navega por varios laberintos para encontrar oro y hacerte el más poderoso del terreno!,,,,,,,,,,
,kdiamond,eos-app-kdiamond,kdiamond -caption %c,,,,,,,,,,,,,,,,,,,,KDiamond,Three-in-a-row game,KDiamond is a three-in-a-row game like Bejeweled. It features unlimited fun with randomly generated games and five difficulty levels with varying number of diamond colors and board sizes.,,Diamantes,Juego de tres en fila,Este juego es realmente adictivo. ¡Trata de alinear a tres joyas para ganar puntos y seguir en el juego!,,,,,,,,,,
,kblackbox,eos-app-kblackbox,kblackbox -caption %c,,,,,,,,,,,,,,,,,,,,KBlackBox,Black Box puzzle game,"KBlackBox is a game of hide and seek played on an grid of boxes, where the player shoots rays into the grid to deduce the positions of hidden objects.",,CajaNegra,Un rompecabezas divertidísimo ,En esta app el jugador tiene que disparar rayos a la cuadrícula para poder deducir las posiciones de los objetos escondidos. ,,,,,,,,,,
,kubrick,eos-app-kubrick,kubrick --geometry 1920x1080+0+0,,,,,,,,,,,,,,,,,,,,Kubrick,Game based on Rubik's Cube,"Kubrick is a game based on Rubik's Cube and using OpenGL 3-D graphics libraries.

Kubrick handles cubes, ""bricks"" and ""mats"" from 2x2x1 up to 6x6x6. It has several built-in puzzles of graded difficulty, as well as demos of solving moves and pretty patterns. The game has unlimited undo, redo, save and reload capabilities.",,CuboRubik,Juego basado en el Cubo de Rubik,,,,,,,,,,,
,palapeli,eos-app-palapeli,palapeli,,,,,,,,,,,,,,,,,,,,Palapeli,Jigsaw puzzle game,"Palapeli is a jigsaw puzzle game. Unlike other games in that genre, you are not limited to aligning pieces on imaginary grids. The pieces are freely movable.

Palapeli is the Finnish word for jigsaw puzzle.",,Rompecabezas,Un rompecabezas como nunca haz jugado,,,,,,,,,,,
,kigo,eos-app-kigo,kigo %i -caption %c,,,,,,,,,,,,,,,,,,,,Kigo,Go game,"Kigo is an open-source implementation of the popular Go game. Go is a strategic board game for two players. It is also known as igo (Japanese), weiqi or wei ch'i (Chinese) or baduk (Korean). Go is noted for being rich in strategic complexity despite its simple rules. The game is played by two players who alternately place black and white stones (playing pieces, now usually made of glass or plastic) on the vacant intersections of a grid of 19x19 lines (9x9 or 13x13 for easier games).",,Go,Un juego vigorizante,¿Te gusta la estrategia? Encuentra a un adversario formidable y prepárate para horas de entretenimiento. ,,,,,,,,,,
,kbounce,eos-app-kbounce,kbounce -caption %c,,,,,,,,,,,,,,,,,,,,KBounce,Jezzball arcade game,KBounce is a game where the player builds walls to confine a number of bouncing balls.,,Rebote,Juego de paredes y rebotes,Esta es una app donde el jugador tiene que construir paredes para contener las pelotas que rebotan.,,,,,,,,,,
,ksnake,eos-app-kdesnake,ktron --geometry 1920x1080+0+0 -snake -caption %c %i,,,,,,,,,,,,,,,,,,,,KSnake,Classical snake action game,"In KSnake you steer a snake which has to eat food. While eating, the snake grows. But once a player collides with the other snake or the wall, the game is lost. This becomes, of course, more and more difficult the longer the snakes grow.",,Serpientes,Juego clásico de acción con una serpiente,"En este juego tienes que guiar una serpiente hacia su comida. Al comer, la serpiente crece. Si el jugador choca contra otra serpiente o contra la pared, el juego se acaba. ",,,,,,,,,,
,ksnakeduel,eos-app-ktron,ktron -caption %c %i,,,,,,,,,,,,,,,,,,,,KSnakeDuel,Tron-like snakerace game,"The object of the game is to avoid running into walls, your own tail, and that of your opponent, while at the same time you have to try to get your opponent to run into them.",,DueloSSS,Un juego de arcade tipo Tron ,"El objetivo de este juego es evitar chocar contra paredes, tu cola o la cola de tu oponente. A la misma vez, tienes que hacer que tu oponente se choque.",,,,,,,,,,
,ksame,eos-app-ksame,klickety --geometry 1920x1080+0+0 --KSameMode -caption %c,,,,,,,,,,,,,,,,,,,,KSame,SameGame puzzle game,Klickety is a puzzle game where the player removes groups of colored marbles to clear the board.,,Mismos,Un juego de rompecabezas y estrategia ,En esta app de rompecabezas el jugador quita grupos de canicas de diferentes colores para poder despejar la pantalla.,,,,,,,,,,
,klickety,eos-app-klickety,klickety -caption %c,,,,,,,,,,,,,,,,,,,,Klickety,Adaptation of Clickomania,"Klickety is an adaptation of the Clickomania game. The rules are similar to those of the KSame game: your goal is to clear the board by clicking on groups to destroy them. The overall aim is to get the lowest score possible. It will provide entertainment for all abilities, but a challenge in logical thought if you want to get a really low score.",,Clic Clic,Destruye grupos y mantén tus puntos bajos para ganar,"En éste juego, en lugar de tratar de ganar más puntos, tienes que tratar de perder puntos. O más bien, de no ganar ningunos puntos. Haz clic en grupos para destruirlos y mantener tus puntos lo más bajo posible. ",,,,,,,,,,
,kstars,eos-app-kstars,kstars -caption %c %i,,,,,,,,,,,,,,,,,,,,KStars,Desktop planetarium for KDE,"KStars is a desktop planetarium for KDE, depicting an accurate graphical simulation of the night sky, from any location on Earth, at any date and time. The display includes 130,000 stars, 13,000 deep-sky objects, all 8 planets, the Sun and Moon, and thousands of comets and asteroids. It includes tools for astronomical calculations and can control telescopes and cameras.",,Estrellitas,Planetario en tu propia computadora.,"¿Te gustan los planetas y el espacio exterior? Ahora puedes tener tu propio planetario y enseñarles las estrellas, planetas y entidades espaciales a toda tu familia y a tus amigos - ¡sin tener que ser una astronauta con to propia nave espacial!",,,,,,,,,,
,bovo,eos-app-bovo,bovo -caption %c,,,,,,,,,,,,,,,,,,,,Bovo,Gomoku (five in line) board game,"Bovo is a game where two players take turns placing markers on the board, the winner being the first to complete a line of five markers.",,Cinco,Un juego de mesa virtual,"En esta app dos personas se turnan para poner marcadores en el juego, y la primera persona que pone una fila de cinco marcadores seguidos gana. ",,,,,,,,,,
,kmines,eos-app-kmines,kmines -caption %c,,,,,,,,,,,,,,,,,,,,KMines,Minesweeper game,KMines is a game where the player finds hidden mines without setting them off.,,Minas,Evita las minas para ganar en este juego adictivo,Esta es una app donde el jugador tiene que encontrar las minas escondidas sin detonarlas. ,,,,,,,,,,
